"DATE","AGE","HOSP","ICU","DEATHS","HOSP_CHANGE","ICU_CHANGE","DEATH_CHANGE","WEEK_NUM"
2021-01-23,"40-49 years",497,94,15,2,1,1,3
2021-01-24,"40-49 years",497,94,16,0,0,1,3
2021-01-25,"40-49 years",500,94,16,3,0,0,4
2021-01-26,"40-49 years",503,95,17,3,1,1,4
2021-01-28,"40-49 years",515,96,18,12,1,1,4
2021-01-29,"40-49 years",521,96,18,6,0,0,4
2021-01-30,"40-49 years",525,97,18,4,1,0,4
2021-01-31,"40-49 years",527,98,18,2,1,0,4
2021-02-01,"40-49 years",530,98,19,3,0,1,5
2021-02-02,"40-49 years",531,99,19,1,1,0,5
2021-02-03,"40-49 years",533,99,20,2,0,1,5
2021-02-04,"40-49 years",534,100,21,1,1,1,5
2021-02-05,"40-49 years",539,101,21,5,1,0,5
2021-02-06,"40-49 years",543,101,21,4,0,0,5
2021-02-07,"40-49 years",544,101,22,1,0,1,5
2021-02-08,"40-49 years",547,101,22,3,0,0,6
2021-02-09,"40-49 years",551,101,22,4,0,0,6
2021-02-10,"40-49 years",553,101,22,2,0,0,6
2021-02-11,"40-49 years",553,101,22,0,0,0,6
2021-02-12,"40-49 years",555,102,22,2,1,0,6
2021-02-13,"40-49 years",558,102,22,3,0,0,6
2021-02-14,"40-49 years",558,102,22,0,0,0,6
2021-02-15,"40-49 years",563,102,23,5,0,1,7
2021-02-16,"40-49 years",564,102,23,1,0,0,7
2021-02-18,"40-49 years",567,103,23,3,1,0,7
2021-02-19,"40-49 years",568,104,23,1,1,0,7
2021-02-20,"40-49 years",569,104,23,1,0,0,7
2021-02-21,"40-49 years",572,105,23,3,1,0,7
2021-02-22,"40-49 years",578,105,23,6,0,0,8
2021-02-23,"40-49 years",580,106,23,2,1,0,8
2021-02-24,"40-49 years",581,108,25,1,2,2,8
2021-02-25,"40-49 years",582,108,25,1,0,0,8
2021-02-26,"40-49 years",585,108,26,3,0,1,8
2021-02-27,"40-49 years",589,108,26,4,0,0,8
2021-02-28,"40-49 years",595,109,26,6,1,0,8
2021-03-01,"40-49 years",601,110,27,6,1,1,9
2021-03-02,"40-49 years",602,110,27,1,0,0,9
2021-03-03,"40-49 years",605,111,28,3,1,1,9
2021-03-04,"40-49 years",607,111,28,2,0,0,9
2021-03-05,"40-49 years",608,111,28,1,0,0,9
2021-03-07,"40-49 years",612,111,28,4,0,0,9
2021-03-08,"40-49 years",612,111,28,0,0,0,10
2021-03-09,"40-49 years",615,112,28,3,1,0,10
2021-03-10,"40-49 years",615,112,29,0,0,1,10
2021-03-11,"40-49 years",619,112,29,4,0,0,10
2021-03-12,"40-49 years",621,112,29,2,0,0,10
2021-03-13,"40-49 years",623,112,29,2,0,0,10
2021-03-14,"40-49 years",624,112,29,1,0,0,10
2021-03-15,"40-49 years",627,112,30,3,0,1,11
2021-03-16,"40-49 years",628,112,31,1,0,1,11
2021-03-17,"40-49 years",631,111,31,3,-1,0,11
2021-03-18,"40-49 years",634,113,31,3,2,0,11
2021-03-19,"40-49 years",639,114,31,5,1,0,11
2021-03-20,"40-49 years",643,115,31,4,1,0,11
2021-03-21,"40-49 years",647,116,31,4,1,0,11
2021-03-22,"40-49 years",652,117,31,5,1,0,12
2021-03-23,"40-49 years",654,119,31,2,2,0,12
2021-03-24,"40-49 years",656,119,31,2,0,0,12
2021-03-25,"40-49 years",658,119,31,2,0,0,12
2021-03-26,"40-49 years",662,123,31,4,4,0,12
2021-03-27,"40-49 years",666,123,31,4,0,0,12
2021-03-28,"40-49 years",670,124,31,4,1,0,12
2021-03-29,"40-49 years",673,124,31,3,0,0,13
2021-03-30,"40-49 years",675,126,31,2,2,0,13
2021-03-31,"40-49 years",679,127,31,4,1,0,13
2021-04-04,"40-49 years",683,131,31,4,4,0,13
2021-04-05,"40-49 years",691,135,31,8,4,0,14
2021-04-06,"40-49 years",697,137,31,6,2,0,14
2021-04-07,"40-49 years",699,137,31,2,0,0,14
2021-04-08,"40-49 years",701,137,31,2,0,0,14
2021-04-09,"40-49 years",709,138,31,8,1,0,14
2021-04-10,"40-49 years",720,143,31,11,5,0,14
2021-04-11,"40-49 years",728,144,31,8,1,0,14
2021-04-12,"40-49 years",731,145,31,3,1,0,15
2021-04-13,"40-49 years",741,147,31,10,2,0,15
2021-04-14,"40-49 years",745,147,31,4,0,0,15
2021-04-15,"40-49 years",745,150,31,0,3,0,15
2021-04-16,"40-49 years",748,152,31,3,2,0,15
2021-04-17,"40-49 years",757,153,31,9,1,0,15
2021-04-18,"40-49 years",765,155,31,8,2,0,15
2021-04-19,"40-49 years",770,158,31,5,3,0,16
2021-04-21,"40-49 years",785,161,31,15,3,0,16
2021-04-22,"40-49 years",801,166,31,16,5,0,16
2021-04-23,"40-49 years",812,167,31,11,1,0,16
2021-04-24,"40-49 years",820,168,31,8,1,0,16
2021-04-25,"40-49 years",838,172,32,18,4,1,16
2021-04-26,"40-49 years",849,173,31,11,1,-1,17
2021-04-27,"40-49 years",858,175,31,9,2,0,17
2021-04-28,"40-49 years",871,175,31,13,0,0,17
2021-04-29,"40-49 years",879,179,31,8,4,0,17
2021-04-30,"40-49 years",887,182,31,8,3,0,17
2021-05-01,"40-49 years",897,183,32,10,1,1,17
2021-05-02,"40-49 years",908,185,32,11,2,0,17
2021-05-03,"40-49 years",920,185,32,12,0,0,18
2021-05-04,"40-49 years",934,188,33,14,3,1,18
2021-05-05,"40-49 years",941,188,33,7,0,0,18
2021-05-06,"40-49 years",956,189,33,15,1,0,18
2021-05-07,"40-49 years",976,191,33,20,2,0,18
2021-05-08,"40-49 years",980,193,33,4,2,0,18
2021-05-09,"40-49 years",996,195,34,16,2,1,18
2021-05-10,"40-49 years",1003,195,34,7,0,0,19
2021-05-11,"40-49 years",1013,198,35,10,3,1,19
2021-05-12,"40-49 years",1024,201,36,11,3,1,19
2021-05-13,"40-49 years",1027,205,36,3,4,0,19
2021-05-14,"40-49 years",1039,206,37,12,1,1,19
2021-05-15,"40-49 years",1048,211,37,9,5,0,19
2021-05-16,"40-49 years",1057,214,37,9,3,0,19
2021-05-17,"40-49 years",1064,215,37,7,1,0,20
2021-05-18,"40-49 years",1079,218,37,15,3,0,20
2021-05-19,"40-49 years",1085,219,38,6,1,1,20
2021-05-20,"40-49 years",1094,221,38,9,2,0,20
2021-05-21,"40-49 years",1099,224,38,5,3,0,20
2021-05-22,"40-49 years",1108,226,38,9,2,0,20
2021-05-23,"40-49 years",1112,227,38,4,1,0,20
2021-05-24,"40-49 years",1117,227,39,5,0,1,21
2021-05-25,"40-49 years",1121,227,40,4,0,1,21
2021-05-26,"40-49 years",1129,228,40,8,1,0,21
2021-05-27,"40-49 years",1131,229,40,2,1,0,21
2021-05-28,"40-49 years",1130,229,40,-1,0,0,21
2021-05-29,"40-49 years",1128,229,41,-2,0,1,21
2021-05-30,"40-49 years",1127,230,41,-1,1,0,21
2021-05-31,"40-49 years",1132,231,41,5,1,0,22
2021-06-01,"40-49 years",1133,231,41,1,0,0,22
2021-06-02,"40-49 years",1138,232,41,5,1,0,22
2021-06-03,"40-49 years",1140,233,41,2,1,0,22
2021-06-04,"40-49 years",1142,233,41,2,0,0,22
2021-06-05,"40-49 years",1143,233,41,1,0,0,22
2021-06-06,"40-49 years",1147,234,42,4,1,1,22
2021-06-07,"40-49 years",1150,234,43,3,0,1,23
2021-06-08,"40-49 years",1153,236,43,3,2,0,23
2021-06-09,"40-49 years",1156,237,44,3,1,1,23
2021-06-10,"40-49 years",1157,237,44,1,0,0,23
2021-06-11,"40-49 years",1157,238,44,0,1,0,23
2021-06-12,"40-49 years",1164,239,44,7,1,0,23
2021-06-13,"40-49 years",1164,239,45,0,0,1,23
2021-06-14,"40-49 years",1166,239,45,2,0,0,24
2021-06-15,"40-49 years",1168,239,45,2,0,0,24
2021-06-16,"40-49 years",1172,239,45,4,0,0,24
2021-06-17,"40-49 years",1172,239,46,0,0,1,24
2021-06-18,"40-49 years",1172,239,46,0,0,0,24
2021-06-19,"40-49 years",1173,239,46,1,0,0,24
2021-06-20,"40-49 years",1174,240,46,1,1,0,24
2021-06-21,"40-49 years",1175,241,46,1,1,0,25
2021-06-22,"40-49 years",1173,240,47,-2,-1,1,25
2021-06-23,"40-49 years",1170,240,47,-3,0,0,25
2021-06-27,"40-49 years",1171,240,47,1,0,0,25
2021-06-28,"40-49 years",1172,241,47,1,1,0,26
2021-06-29,"40-49 years",1172,241,47,0,0,0,26
2021-07-01,"40-49 years",1174,242,47,2,1,0,26
2021-07-04,"40-49 years",1176,242,48,2,0,1,26
2021-07-05,"40-49 years",1178,242,48,2,0,0,27
2021-07-06,"40-49 years",1178,242,48,0,0,0,27
2021-07-07,"40-49 years",1178,242,48,0,0,0,27
2021-07-08,"40-49 years",1178,242,48,0,0,0,27
2021-07-11,"40-49 years",1178,242,48,0,0,0,27
2021-07-12,"40-49 years",1178,242,48,0,0,0,28
2021-07-13,"40-49 years",1178,242,48,0,0,0,28
2021-07-14,"40-49 years",1178,242,48,0,0,0,28
2021-07-15,"40-49 years",1178,242,48,0,0,0,28
2021-07-18,"40-49 years",1178,242,48,0,0,0,28
2021-07-19,"40-49 years",1180,242,48,2,0,0,29
2021-07-20,"40-49 years",1180,242,48,0,0,0,29
2021-07-21,"40-49 years",1181,243,48,1,1,0,29
2021-07-22,"40-49 years",1180,243,48,-1,0,0,29
2021-07-25,"40-49 years",1180,243,48,0,0,0,29
2021-07-26,"40-49 years",1182,243,48,2,0,0,30
2021-07-27,"40-49 years",1185,243,48,3,0,0,30
2021-07-28,"40-49 years",1187,244,48,2,1,0,30
2021-07-29,"40-49 years",1189,245,49,2,1,1,30
2021-08-02,"40-49 years",1192,245,49,3,0,0,31
2021-08-03,"40-49 years",1194,245,49,2,0,0,31
2021-08-04,"40-49 years",1195,245,49,1,0,0,31
2021-08-05,"40-49 years",1197,246,47,2,1,-2,31
2021-08-08,"40-49 years",1201,248,47,4,2,0,31
2021-08-09,"40-49 years",1201,248,47,0,0,0,32
2021-08-10,"40-49 years",1202,250,47,1,2,0,32
2021-08-11,"40-49 years",1207,251,47,5,1,0,32
2021-08-12,"40-49 years",1206,251,47,-1,0,0,32
2021-08-15,"40-49 years",1216,252,47,10,1,0,32
2021-08-16,"40-49 years",1218,254,47,2,2,0,33
2021-08-17,"40-49 years",1219,255,47,1,1,0,33
2021-08-18,"40-49 years",1219,256,47,0,1,0,33
2021-08-19,"40-49 years",1225,257,47,6,1,0,33
2021-08-22,"40-49 years",1236,258,47,11,1,0,33
2021-08-23,"40-49 years",1247,260,47,11,2,0,34
2021-08-24,"40-49 years",1249,260,47,2,0,0,34
2021-08-25,"40-49 years",1258,265,47,9,5,0,34
2021-08-26,"40-49 years",1261,265,47,3,0,0,34
2021-08-29,"40-49 years",1269,267,47,8,2,0,34
2021-08-30,"40-49 years",1283,269,47,14,2,0,35
2021-08-31,"40-49 years",1296,271,47,13,2,0,35
2021-09-01,"40-49 years",1304,271,47,8,0,0,35
2021-09-02,"40-49 years",1309,273,47,5,2,0,35
2021-09-06,"40-49 years",1329,280,48,20,7,1,36
2021-09-07,"40-49 years",1343,289,49,14,9,1,36
2021-09-08,"40-49 years",1348,290,49,5,1,0,36
2021-09-09,"40-49 years",1355,293,49,7,3,0,36
2021-09-12,"40-49 years",1376,299,50,21,6,1,36
2021-09-13,"40-49 years",1390,304,50,14,5,0,37
2021-09-14,"40-49 years",1399,305,52,9,1,2,37
2021-09-15,"40-49 years",1408,308,52,9,3,0,37
2021-09-16,"40-49 years",1425,308,53,17,0,1,37
2021-09-19,"40-49 years",1448,308,53,23,0,0,37
2021-09-20,"40-49 years",1462,316,54,14,8,1,38
2021-09-21,"40-49 years",1483,319,54,21,3,0,38
2021-09-22,"40-49 years",1490,322,55,7,3,1,38
2021-09-23,"40-49 years",1498,324,55,8,2,0,38
2021-09-26,"40-49 years",1514,328,56,16,4,1,38
2021-09-27,"40-49 years",1530,334,56,16,6,0,39
2021-09-28,"40-49 years",1540,335,58,10,1,2,39
2021-09-29,"40-49 years",1554,337,58,14,2,0,39
2021-09-30,"40-49 years",1566,340,59,12,3,1,39
2021-10-03,"40-49 years",1585,344,60,19,4,1,39
2021-10-04,"40-49 years",1598,348,61,13,4,1,40
2021-10-05,"40-49 years",1602,350,61,4,2,0,40
2021-10-06,"40-49 years",1608,350,61,6,0,0,40
2021-10-07,"40-49 years",1617,352,61,9,2,0,40
2021-10-11,"40-49 years",1633,353,62,16,1,1,41
2021-10-12,"40-49 years",1652,359,65,19,6,3,41
2021-10-13,"40-49 years",1662,361,65,10,2,0,41
2021-10-14,"40-49 years",1663,361,65,1,0,0,41
2021-10-17,"40-49 years",1667,362,67,4,1,2,41
2021-10-18,"40-49 years",1674,363,67,7,1,0,42
2021-10-19,"40-49 years",1676,363,68,2,0,1,42
2021-10-20,"40-49 years",1681,364,68,5,1,0,42
2021-10-21,"40-49 years",1687,365,68,6,1,0,42
2021-10-24,"40-49 years",1695,367,68,8,2,0,42
2021-10-25,"40-49 years",1709,369,68,14,2,0,43
2021-10-26,"40-49 years",1709,369,68,0,0,0,43
2021-10-27,"40-49 years",1712,370,69,3,1,1,43
2021-10-28,"40-49 years",1717,370,69,5,0,0,43
2021-10-31,"40-49 years",1728,373,71,11,3,2,43
2021-11-01,"40-49 years",1736,375,71,8,2,0,44
2021-11-02,"40-49 years",1744,377,71,8,2,0,44
2021-11-03,"40-49 years",1748,377,71,4,0,0,44
2021-11-04,"40-49 years",1752,378,72,4,1,1,44
2021-11-07,"40-49 years",1761,381,73,9,3,1,44
2021-11-08,"40-49 years",1768,384,73,7,3,0,45
2021-11-09,"40-49 years",1772,384,74,4,0,1,45
2021-11-11,"40-49 years",1772,384,75,0,0,1,45
2021-11-14,"40-49 years",1778,386,76,6,2,1,45
2021-11-15,"40-49 years",1780,387,77,2,1,1,46
2021-11-16,"40-49 years",1783,389,77,3,2,0,46
2021-11-17,"40-49 years",1783,389,78,0,0,1,46
2021-11-18,"40-49 years",1785,389,78,2,0,0,46
2021-11-21,"40-49 years",1792,391,79,7,2,1,46
2021-11-22,"40-49 years",1798,392,80,6,1,1,47
2021-11-23,"40-49 years",1803,394,80,5,2,0,47
2021-11-24,"40-49 years",1806,394,80,3,0,0,47
2021-11-25,"40-49 years",1808,394,80,2,0,0,47
2021-11-28,"40-49 years",1818,395,81,10,1,1,47
2021-11-29,"40-49 years",1823,397,81,5,2,0,48
2021-11-30,"40-49 years",1825,398,81,2,1,0,48
2021-12-01,"40-49 years",1829,399,81,4,1,0,48
2021-12-02,"40-49 years",1834,404,81,5,5,0,48
2021-12-05,"40-49 years",1839,405,81,5,1,0,48
2021-12-06,"40-49 years",1842,407,81,3,2,0,49
2021-12-07,"40-49 years",1845,407,81,3,0,0,49
2021-12-08,"40-49 years",1848,407,81,3,0,0,49
2021-12-09,"40-49 years",1851,408,81,3,1,0,49
2021-12-12,"40-49 years",1856,410,81,5,2,0,49
2021-12-13,"40-49 years",1859,410,81,3,0,0,50
2021-12-14,"40-49 years",1862,410,81,3,0,0,50
2021-12-15,"40-49 years",1863,409,80,1,-1,-1,50
2021-12-16,"40-49 years",1865,410,80,2,1,0,50
2021-12-19,"40-49 years",1867,411,81,2,1,1,50
2021-12-20,"40-49 years",1872,414,81,5,3,0,51
2021-12-21,"40-49 years",1875,415,82,3,1,1,51
2021-12-22,"40-49 years",1877,415,82,2,0,0,51
2021-12-28,"40-49 years",1891,416,83,14,1,1,52
2022-01-03,"40-49 years",1907,419,84,16,3,1,1
2022-01-04,"40-49 years",1917,421,84,10,2,0,1
2022-01-05,"40-49 years",1923,423,84,6,2,0,1
2022-01-06,"40-49 years",1929,423,84,6,0,0,1
2022-01-09,"40-49 years",1947,425,84,18,2,0,1
2022-01-10,"40-49 years",1962,427,84,15,2,0,2
2022-01-11,"40-49 years",1968,427,85,6,0,1,2
2022-01-12,"40-49 years",1979,427,85,11,0,0,2
2022-01-13,"40-49 years",1985,427,85,6,0,0,2
2022-01-17,"40-49 years",2018,432,85,33,5,0,3
2022-01-18,"40-49 years",2027,432,84,9,0,-1,3
2022-01-19,"40-49 years",2037,433,84,10,1,0,3
2022-01-20,"40-49 years",2045,435,84,8,2,0,3
2022-01-24,"40-49 years",2083,441,86,38,6,2,4
2022-01-25,"40-49 years",2094,443,87,11,2,1,4
2022-01-26,"40-49 years",2097,443,88,3,0,1,4
2022-01-27,"40-49 years",2109,445,88,12,2,0,4
2022-01-30,"40-49 years",2133,448,90,24,3,2,4
2022-01-31,"40-49 years",2146,450,90,13,2,0,5
2022-02-01,"40-49 years",2157,453,90,11,3,0,5
2022-02-02,"40-49 years",2165,454,91,8,1,1,5
2022-02-03,"40-49 years",2173,455,92,8,1,1,5
2022-02-06,"40-49 years",2194,457,93,21,2,1,5
2022-02-07,"40-49 years",2207,459,93,13,2,0,6
2022-02-08,"40-49 years",2211,460,93,4,1,0,6
2022-02-09,"40-49 years",2221,462,93,10,2,0,6
2020-10-15,"50-59 years",153,37,8,NA,NA,NA,42
2020-10-18,"50-59 years",156,37,8,3,0,0,42
2020-10-20,"50-59 years",158,37,8,2,0,0,43
2020-10-22,"50-59 years",161,38,8,3,1,0,43
2020-10-25,"50-59 years",165,38,8,4,0,0,43
2020-10-27,"50-59 years",170,38,8,5,0,0,44
2020-10-29,"50-59 years",173,39,8,3,1,0,44
2020-11-03,"50-59 years",182,41,8,9,2,0,45
2020-11-08,"50-59 years",190,41,8,8,0,0,45
2020-11-09,"50-59 years",190,41,8,0,0,0,46
2020-11-11,"50-59 years",197,43,8,7,2,0,46
2020-11-12,"50-59 years",202,44,8,5,1,0,46
2020-11-16,"50-59 years",220,48,9,18,4,1,47
2020-11-18,"50-59 years",230,52,9,10,4,0,47
2020-11-19,"50-59 years",233,52,9,3,0,0,47
2020-11-20,"50-59 years",236,52,9,3,0,0,47
2020-11-22,"50-59 years",243,52,10,7,0,1,47
2020-11-23,"50-59 years",249,53,10,6,1,0,48
2020-11-24,"50-59 years",251,53,11,2,0,1,48
2020-11-25,"50-59 years",254,54,11,3,1,0,48
2020-11-26,"50-59 years",262,55,11,8,1,0,48
2020-11-27,"50-59 years",270,58,11,8,3,0,48
2020-11-28,"50-59 years",270,58,11,0,0,0,48
2020-11-29,"50-59 years",280,62,11,10,4,0,48
2020-11-30,"50-59 years",283,62,11,3,0,0,49
2020-12-01,"50-59 years",292,62,12,9,0,1,49
2020-12-02,"50-59 years",298,62,12,6,0,0,49
2020-12-03,"50-59 years",312,63,13,14,1,1,49
2020-12-04,"50-59 years",323,66,13,11,3,0,49
2020-12-05,"50-59 years",333,68,13,10,2,0,49
2020-12-06,"50-59 years",340,71,13,7,3,0,49
2020-12-07,"50-59 years",347,72,13,7,1,0,50
2020-12-08,"50-59 years",358,76,14,11,4,1,50
2020-12-09,"50-59 years",369,79,14,11,3,0,50
2020-12-10,"50-59 years",375,82,14,6,3,0,50
2020-12-11,"50-59 years",386,85,14,11,3,0,50
2020-12-12,"50-59 years",388,85,15,2,0,1,50
2020-12-13,"50-59 years",397,86,16,9,1,1,50
2020-12-14,"50-59 years",406,89,17,9,3,1,51
2020-12-15,"50-59 years",419,95,17,13,6,0,51
2020-12-16,"50-59 years",430,96,19,11,1,2,51
2020-12-17,"50-59 years",436,97,19,6,1,0,51
2020-12-18,"50-59 years",450,101,20,14,4,1,51
2020-12-19,"50-59 years",452,102,20,2,1,0,51
2020-12-20,"50-59 years",455,103,20,3,1,0,51
2020-12-21,"50-59 years",464,105,20,9,2,0,52
2020-12-22,"50-59 years",474,107,20,10,2,0,52
2020-12-27,"50-59 years",510,114,21,36,7,1,52
2020-12-28,"50-59 years",516,117,23,6,3,2,53
2020-12-29,"50-59 years",528,118,23,12,1,0,53
2021-01-03,"50-59 years",593,130,27,65,12,4,53
2021-01-04,"50-59 years",604,136,28,11,6,1,1
2021-01-05,"50-59 years",621,137,30,17,1,2,1
2021-01-06,"50-59 years",630,138,32,9,1,2,1
2021-01-07,"50-59 years",637,143,33,7,5,1,1
2021-01-08,"50-59 years",651,146,34,14,3,1,1
2021-01-09,"50-59 years",661,150,34,10,4,0,1
2021-01-10,"50-59 years",668,152,34,7,2,0,1
2021-01-11,"50-59 years",683,154,37,15,2,3,2
2021-01-12,"50-59 years",691,157,37,8,3,0,2
2021-01-13,"50-59 years",699,158,40,8,1,3,2
2021-01-14,"50-59 years",699,159,40,0,1,0,2
2021-01-15,"50-59 years",708,161,41,9,2,1,2
2021-01-16,"50-59 years",712,161,42,4,0,1,2
2021-01-17,"50-59 years",717,160,43,5,-1,1,2
2021-01-18,"50-59 years",717,162,43,0,2,0,3
2021-01-19,"50-59 years",721,164,43,4,2,0,3
2021-01-20,"50-59 years",728,166,44,7,2,1,3
2021-01-21,"50-59 years",730,167,45,2,1,1,3
2021-01-22,"50-59 years",733,167,47,3,0,2,3
2021-01-23,"50-59 years",738,167,48,5,0,1,3
2021-01-24,"50-59 years",746,168,50,8,1,2,3
2021-01-25,"50-59 years",753,169,50,7,1,0,4
2021-01-26,"50-59 years",761,170,50,8,1,0,4
2021-01-28,"50-59 years",772,174,51,11,4,1,4
2021-01-29,"50-59 years",776,174,51,4,0,0,4
2021-01-30,"50-59 years",778,174,52,2,0,1,4
2021-01-31,"50-59 years",781,177,52,3,3,0,4
2021-02-01,"50-59 years",784,179,52,3,2,0,5
2021-02-02,"50-59 years",788,180,53,4,1,1,5
2021-02-03,"50-59 years",791,181,54,3,1,1,5
2021-02-04,"50-59 years",794,184,55,3,3,1,5
2021-02-05,"50-59 years",797,185,55,3,1,0,5
2021-02-06,"50-59 years",800,185,56,3,0,1,5
2021-02-07,"50-59 years",801,185,56,1,0,0,5
2021-02-08,"50-59 years",800,185,57,-1,0,1,6
2021-02-09,"50-59 years",802,186,57,2,1,0,6
2021-02-10,"50-59 years",802,185,58,0,-1,1,6
2021-02-11,"50-59 years",806,186,58,4,1,0,6
2021-02-12,"50-59 years",809,186,58,3,0,0,6
2021-02-13,"50-59 years",812,186,59,3,0,1,6
2021-02-14,"50-59 years",817,186,59,5,0,0,6
2021-02-15,"50-59 years",820,187,60,3,1,1,7
2021-02-16,"50-59 years",826,191,60,6,4,0,7
2021-02-18,"50-59 years",829,191,60,3,0,0,7
2021-02-19,"50-59 years",832,192,60,3,1,0,7
2021-02-20,"50-59 years",833,192,61,1,0,1,7
2021-02-21,"50-59 years",835,193,61,2,1,0,7
2021-02-22,"50-59 years",838,194,61,3,1,0,8
2021-02-23,"50-59 years",839,194,61,1,0,0,8
2021-02-24,"50-59 years",842,198,61,3,4,0,8
2021-02-25,"50-59 years",845,200,62,3,2,1,8
2021-02-26,"50-59 years",848,200,63,3,0,1,8
2021-02-27,"50-59 years",851,200,63,3,0,0,8
2021-02-28,"50-59 years",858,200,63,7,0,0,8
2021-03-01,"50-59 years",862,203,63,4,3,0,9
2021-03-02,"50-59 years",865,204,65,3,1,2,9
2021-03-03,"50-59 years",867,204,66,2,0,1,9
2021-03-04,"50-59 years",869,205,66,2,1,0,9
2021-03-05,"50-59 years",876,205,66,7,0,0,9
2021-03-07,"50-59 years",877,205,67,1,0,1,9
2021-03-08,"50-59 years",880,206,67,3,1,0,10
2021-03-09,"50-59 years",882,206,67,2,0,0,10
2021-03-10,"50-59 years",885,207,68,3,1,1,10
2021-03-11,"50-59 years",886,207,68,1,0,0,10
2021-03-12,"50-59 years",889,207,68,3,0,0,10
2021-03-13,"50-59 years",890,207,68,1,0,0,10
2021-03-14,"50-59 years",892,207,68,2,0,0,10
2021-03-15,"50-59 years",893,207,68,1,0,0,11
2021-03-16,"50-59 years",893,207,68,0,0,0,11
2021-03-17,"50-59 years",895,207,68,2,0,0,11
2021-03-18,"50-59 years",895,207,68,0,0,0,11
2021-03-19,"50-59 years",900,207,68,5,0,0,11
2021-03-20,"50-59 years",900,207,68,0,0,0,11
2021-03-21,"50-59 years",903,207,68,3,0,0,11
2021-03-22,"50-59 years",912,209,68,9,2,0,12
2021-03-23,"50-59 years",915,209,68,3,0,0,12
2021-03-24,"50-59 years",919,210,68,4,1,0,12
2021-03-25,"50-59 years",925,210,69,6,0,1,12
2021-03-26,"50-59 years",931,212,69,6,2,0,12
2021-03-27,"50-59 years",938,215,69,7,3,0,12
2021-03-28,"50-59 years",944,216,69,6,1,0,12
2021-03-29,"50-59 years",948,217,70,4,1,1,13
2021-03-30,"50-59 years",952,217,70,4,0,0,13
2021-03-31,"50-59 years",957,218,70,5,1,0,13
2021-04-04,"50-59 years",965,220,70,8,2,0,13
2021-04-05,"50-59 years",972,222,70,7,2,0,14
2021-04-06,"50-59 years",979,225,70,7,3,0,14
2021-04-07,"50-59 years",985,226,70,6,1,0,14
2021-04-08,"50-59 years",998,228,71,13,2,1,14
2021-04-09,"50-59 years",1010,229,73,12,1,2,14
2021-04-10,"50-59 years",1018,232,73,8,3,0,14
2021-04-11,"50-59 years",1027,233,74,9,1,1,14
2021-04-12,"50-59 years",1033,235,74,6,2,0,15
2021-04-13,"50-59 years",1044,237,74,11,2,0,15
2021-04-14,"50-59 years",1054,242,75,10,5,1,15
2021-04-15,"50-59 years",1061,244,75,7,2,0,15
2021-04-16,"50-59 years",1067,246,75,6,2,0,15
2021-04-17,"50-59 years",1078,251,75,11,5,0,15
2021-04-18,"50-59 years",1084,253,75,6,2,0,15
2021-04-19,"50-59 years",1091,253,75,7,0,0,16
2021-04-21,"50-59 years",1115,262,75,24,9,0,16
2021-04-22,"50-59 years",1135,266,75,20,4,0,16
2021-04-23,"50-59 years",1147,269,77,12,3,2,16
2021-04-24,"50-59 years",1160,273,77,13,4,0,16
2021-04-25,"50-59 years",1172,276,79,12,3,2,16
2021-04-26,"50-59 years",1193,285,78,21,9,-1,17
2021-04-27,"50-59 years",1211,287,79,18,2,1,17
2021-04-28,"50-59 years",1228,291,80,17,4,1,17
2021-04-29,"50-59 years",1241,296,81,13,5,1,17
2021-04-30,"50-59 years",1263,297,81,22,1,0,17
2021-05-01,"50-59 years",1282,305,81,19,8,0,17
2021-05-02,"50-59 years",1304,309,82,22,4,1,17
2021-05-03,"50-59 years",1313,315,82,9,6,0,18
2021-05-04,"50-59 years",1334,315,82,21,0,0,18
2021-05-05,"50-59 years",1342,317,82,8,2,0,18
2021-05-06,"50-59 years",1357,320,82,15,3,0,18
2021-05-07,"50-59 years",1379,327,82,22,7,0,18
2021-05-08,"50-59 years",1401,333,83,22,6,1,18
2021-05-09,"50-59 years",1425,338,83,24,5,0,18
2021-05-10,"50-59 years",1433,343,83,8,5,0,19
2021-05-11,"50-59 years",1452,350,84,19,7,1,19
2021-05-12,"50-59 years",1464,355,85,12,5,1,19
2021-05-13,"50-59 years",1472,356,85,8,1,0,19
2021-05-14,"50-59 years",1484,356,85,12,0,0,19
2021-05-15,"50-59 years",1495,360,85,11,4,0,19
2021-05-16,"50-59 years",1504,365,85,9,5,0,19
2021-05-17,"50-59 years",1513,365,87,9,0,2,20
2021-05-18,"50-59 years",1531,371,88,18,6,1,20
2021-05-19,"50-59 years",1538,374,88,7,3,0,20
2021-05-20,"50-59 years",1544,376,88,6,2,0,20
2021-05-21,"50-59 years",1555,377,90,11,1,2,20
2021-05-22,"50-59 years",1561,377,91,6,0,1,20
2021-05-23,"50-59 years",1569,379,92,8,2,1,20
2021-05-24,"50-59 years",1577,385,93,8,6,1,21
2021-05-25,"50-59 years",1585,386,93,8,1,0,21
2021-05-26,"50-59 years",1589,387,94,4,1,1,21
2021-05-27,"50-59 years",1597,387,95,8,0,1,21
2021-05-28,"50-59 years",1600,389,97,3,2,2,21
2021-05-29,"50-59 years",1602,391,97,2,2,0,21
2021-05-30,"50-59 years",1609,394,100,7,3,3,21
2021-05-31,"50-59 years",1615,395,100,6,1,0,22
